drug1,drug2,label
1007,610,20
1007,618,20
784,437,20
1027,818,20
242,264,20
863,610,20
1315,681,20
196,1321,20
528,1076,20
528,143,20
863,618,20
1263,278,20
931,1226,20
1208,294,20
1007,347,20
956,564,20
1007,296,20
1317,1323,20
1317,1079,20
383,588,20
1263,496,20
455,285,20
1315,383,20
863,347,20
863,296,20
1185,278,20
1185,279,20
575,354,20
143,914,20
575,1293,20
1320,1019,20
931,244,20
539,1312,20
437,1319,20
394,354,20
884,417,20
884,987,20
392,455,20
884,288,20
956,175,20
370,1221,20
884,361,20
1115,1097,20
437,44,20
614,1069,20
1091,44,20
1315,1216,20
296,183,20
429,67,20
1317,1312,20
383,1018,20
955,500,20
288,264,20
437,206,20
931,44,20
242,302,20
455,492,20
296,914,20
1098,716,20
302,420,20
971,231,20
1187,227,20
288,438,20
1311,158,20
1317,310,20
302,1312,20
245,453,20
1091,492,20
1088,288,20
302,914,20
392,1018,20
302,1318,20
324,492,20
1079,1019,20
640,417,20
1210,1020,20
1187,438,20
784,884,20
495,610,20
1088,1210,20
784,253,20
931,279,20
931,278,20
784,818,20
1322,716,20
614,1030,20
588,1176,20
575,46,20
539,1314,20
302,644,20
971,523,20
1318,884,20
199,472,20
1312,1020,20
1208,237,20
1321,285,20
1185,1312,20
196,438,20
196,1020,20
614,411,20
242,44,20
143,271,20
143,67,20
1176,1084,20
1312,438,20
500,379,20
1115,499,20
143,1316,20
143,395,20
143,638,20
494,379,20
1079,317,20
931,46,20
437,1216,20
589,1311,20
589,1221,20
956,1216,20
633,271,20
196,420,20
883,294,20
324,1312,20
575,992,20
556,618,20
640,271,20
640,67,20
556,610,20
1185,183,20
199,154,20
645,1018,20
1210,492,20
1316,556,20
245,644,20
1091,1262,20
1091,1313,20
437,644,20
931,528,20
956,499,20
316,333,20
614,1187,20
413,302,20
955,650,20
955,730,20
653,1312,20
394,1018,20
370,437,20
575,317,20
413,411,20
1311,486,20
302,183,20
316,1076,20
288,1018,20
245,730,20
245,650,20
494,1210,20
1313,317,20
884,1221,20
196,1315,20
884,1311,20
1105,884,20
245,394,20
245,392,20
1091,1232,20
863,644,20
1316,971,20
472,1019,20
955,1232,20
1079,1260,20
1105,997,20
1007,884,20
413,294,20
1313,158,20
784,644,20
1317,271,20
1185,689,20
1311,438,20
539,453,20
1311,1263,20
199,932,20
556,206,20
59,231,20
59,863,20
429,689,20
1324,914,20
245,206,20
392,44,20
653,644,20
1210,453,20
196,453,20
1210,500,20
1027,1088,20
196,500,20
1313,638,20
614,1319,20
429,1097,20
1221,568,20
1221,264,20
633,932,20
633,354,20
1027,492,20
883,666,20
1176,1320,20
863,884,20
1176,1304,20
1176,878,20
681,1020,20
500,392,20
971,801,20
1263,361,20
383,158,20
956,523,20
1312,878,20
1312,1304,20
1210,317,20
1312,1320,20
1315,588,20
1317,1321,20
1185,262,20
556,278,20
413,1314,20
1019,1027,20
1221,411,20
199,1020,20
302,262,20
59,1262,20
633,221,20
633,224,20
614,288,20
1027,1216,20
392,486,20
653,183,20
417,333,20
884,67,20
884,271,20
1091,523,20
1079,1312,20
437,523,20
1208,1221,20
316,411,20
884,997,20
1208,44,20
316,472,20
137,294,20
1115,1263,20
437,420,20
955,347,20
955,645,20
1115,438,20
955,296,20
394,914,20
394,1318,20
1312,158,20
539,1226,20
1313,1187,20
501,1216,20
1317,1311,20
1019,784,20
1311,588,20
971,730,20
1091,602,20
392,1319,20
1088,143,20
437,472,20
324,472,20
1079,568,20
1079,264,20
296,285,20
413,1030,20
1315,575,20
784,231,20
324,253,20
784,863,20
245,154,20
955,231,20
413,499,20
955,863,20
1115,1216,20
383,666,20
1316,394,20
1176,221,20
1176,224,20
784,44,20
931,1319,20
1322,280,20
588,1262,20
588,1313,20
501,884,20
302,801,20
539,411,20
383,914,20
539,244,20
971,44,20
196,730,20
196,650,20
1311,154,20
370,1226,20
1315,392,20
1321,689,20
1321,543,20
1311,705,20
1321,183,20
495,1187,20
883,472,20
1027,863,20
1027,1260,20
1176,280,20
1176,486,20
1324,492,20
500,575,20
1315,294,20
1263,657,20
1208,1226,20
1098,1314,20
242,340,20
1187,716,20
1317,1020,20
1098,1097,20
59,1312,20
863,227,20
1176,1263,20
1115,644,20
324,340,20
1221,1076,20
1221,143,20
501,67,20
1318,1030,20
324,1323,20
1312,1314,20
394,333,20
863,253,20
316,46,20
640,361,20
1185,154,20
1221,333,20
971,183,20
1115,1018,20
143,1226,20
242,224,20
455,294,20
67,1019,20
1311,237,20
633,486,20
884,914,20
383,392,20
417,1176,20
288,317,20
1187,618,20
1208,644,20
494,1312,20
1187,610,20
1313,479,20
143,237,20
1263,1030,20
196,302,20
1313,1018,20
575,705,20
370,666,20
884,657,20
46,1019,20
883,237,20
1098,395,20
245,264,20
494,1318,20
494,914,20
1313,705,20
645,67,20
645,271,20
1105,1176,20
1079,333,20
1079,499,20
296,237,20
437,288,20
413,237,20
653,801,20
199,237,20
1027,310,20
956,1226,20
1311,1323,20
1263,340,20
633,681,20
955,602,20
1263,1323,20
413,818,20
1313,285,20
784,1176,20
59,310,20
1315,499,20
640,992,20
539,347,20
1318,417,20
1311,392,20
59,183,20
1221,650,20
1317,528,20
575,716,20
1115,1232,20
971,644,20
501,420,20
589,1176,20
245,1293,20
1176,1316,20
1176,395,20
245,354,20
1176,638,20
245,932,20
296,221,20
296,224,20
370,884,20
528,1313,20
394,1030,20
455,340,20
614,1282,20
383,472,20
1210,1320,20
1324,1019,20
1210,1304,20
1210,878,20
1027,501,20
1027,1293,20
1027,354,20
417,231,20
302,224,20
556,253,20
495,1226,20
494,1313,20
1027,602,20
588,801,20
971,1321,20
1176,453,20
429,863,20
429,231,20
883,455,20
556,354,20
1007,1030,20
589,666,20
413,310,20
500,1263,20
1317,1226,20
1263,271,20
1322,1097,20
500,438,20
1221,1323,20
956,44,20
437,716,20
1221,340,20
1315,158,20
1312,453,20
681,278,20
1312,500,20
681,279,20
413,221,20
413,224,20
143,486,20
931,224,20
931,221,20
316,716,20
417,610,20
417,618,20
383,237,20
394,716,20
1027,801,20
784,992,20
784,455,20
884,528,20
1098,347,20
956,279,20
1317,689,20
1317,543,20
1176,801,20
437,294,20
437,237,20
1098,46,20
392,638,20
1208,523,20
500,716,20
137,818,20
1105,1097,20
1088,528,20
1088,588,20
302,354,20
302,1293,20
302,501,20
640,1020,20
370,716,20
575,644,20
588,231,20
1317,395,20
1317,638,20
437,1221,20
1091,1311,20
1091,1221,20
1079,716,20
883,602,20
1105,253,20
324,1221,20
1079,175,20
640,1260,20
137,638,20
955,884,20
413,1018,20
589,1315,20
199,310,20
302,221,20
633,1232,20
1322,278,20
1322,279,20
500,705,20
1321,294,20
539,1210,20
324,1097,20
1079,970,20
296,689,20
296,543,20
971,818,20
196,568,20
196,264,20
59,279,20
1312,1226,20
59,278,20
245,992,20
1321,863,20
245,455,20
1321,231,20
1315,438,20
883,224,20
1027,1313,20
1027,1262,20
931,801,20
784,602,20
1176,1019,20
883,1221,20
614,486,20
1187,970,20
1027,970,20
681,183,20
500,645,20
1315,818,20
501,588,20
1263,1221,20
1315,199,20
455,472,20
1007,237,20
413,666,20
971,395,20
971,638,20
1210,244,20
501,987,20
539,253,20
1312,245,20
1312,244,20
196,1293,20
883,44,20
196,932,20
417,1226,20
1187,67,20
1187,361,20
589,237,20
1187,987,20
383,227,20
1007,264,20
455,818,20
528,681,20
429,1030,20
1316,196,20
589,716,20
645,618,20
931,361,20
633,1210,20
383,438,20
645,610,20
931,987,20
494,279,20
455,227,20
1313,499,20
528,279,20
575,496,20
1311,411,20
883,1216,20
1088,1187,20
245,175,20
1313,496,20
528,67,20
645,987,20
971,1315,20
589,395,20
1322,1323,20
1322,1079,20
645,361,20
1317,1319,20
1187,340,20
1187,1323,20
1317,354,20
633,650,20
633,730,20
1317,501,20
1313,143,20
1313,1076,20
500,1232,20
455,154,20
614,1226,20
633,278,20
1311,472,20
501,294,20
316,987,20
1315,1018,20
1313,543,20
1221,269,20
302,705,20
1313,689,20
784,1313,20
784,1262,20
614,395,20
528,1316,20
528,638,20
645,340,20
437,730,20
1088,818,20
296,1314,20
1315,1321,20
383,1221,20
1316,883,20
528,970,20
589,1262,20
417,1232,20
956,1030,20
1007,269,20
1311,1076,20
429,992,20
59,347,20
1187,310,20
199,1313,20
196,383,20
302,296,20
429,884,20
931,638,20
931,395,20
931,340,20
931,1079,20
931,1323,20
417,1216,20
1312,347,20
1312,296,20
784,438,20
1176,479,20
1210,496,20
883,970,20
681,262,20
1176,1018,20
1185,253,20
575,764,20
575,206,20
883,1176,20
196,992,20
1098,143,20
417,575,20
383,1216,20
640,1097,20
1221,486,20
302,681,20
1098,1076,20
633,245,20
190,633,20
1176,1260,20
863,1262,20
863,1313,20
863,269,20
1208,764,20
242,1221,20
494,296,20
494,347,20
494,618,20
494,610,20
455,644,20
528,610,20
437,818,20
1208,564,20
971,224,20
302,253,20
1210,154,20
931,716,20
1185,227,20
324,175,20
645,224,20
392,46,20
645,221,20
324,227,20
645,486,20
494,417,20
1318,333,20
1091,310,20
1079,262,20
494,302,20
1322,44,20
863,801,20
784,1321,20
1322,657,20
1185,310,20
931,262,20
288,1221,20
1091,666,20
394,237,20
59,1020,20
500,317,20
884,932,20
539,486,20
1027,666,20
971,650,20
884,354,20
394,1097,20
1322,914,20
971,294,20
302,650,20
302,730,20
1321,884,20
245,285,20
199,1030,20
931,914,20
931,1318,20
1098,602,20
296,46,20
614,1210,20
296,1018,20
242,1226,20
242,705,20
1221,1097,20
1304,1019,20
681,154,20
429,1263,20
614,420,20
370,294,20
1263,472,20
1315,44,20
1210,730,20
539,224,20
539,221,20
1210,650,20
1318,645,20
1321,575,20
575,1097,20
245,705,20
589,472,20
302,472,20
1210,1314,20
1312,1084,20
1312,1210,20
1176,568,20
1176,264,20
575,666,20
863,602,20
883,523,20
1210,1097,20
528,818,20
370,1260,20
645,453,20
884,1030,20
1187,271,20
455,1221,20
1315,492,20
956,237,20
417,264,20
417,568,20
614,278,20
614,279,20
417,1097,20
1098,1210,20
455,44,20
1091,1176,20
413,271,20
413,67,20
1317,1293,20
1317,932,20
633,411,20
931,67,20
931,271,20
539,638,20
589,1312,20
539,395,20
1084,1019,20
971,340,20
556,333,20
1185,1176,20
1007,333,20
971,1323,20
199,383,20
1221,997,20
884,224,20
884,221,20
653,253,20
1079,1319,20
1210,253,20
1312,253,20
1313,46,20
1316,1105,20
1263,705,20
883,801,20
1208,1097,20
392,1097,20
137,863,20
137,231,20
640,1216,20
137,224,20
784,1020,20
884,310,20
955,227,20
1091,970,20
614,645,20
1210,262,20
955,253,20
955,438,20
245,253,20
1007,863,20
501,818,20
971,645,20
370,302,20
955,437,20
1105,666,20
370,499,20
494,361,20
539,278,20
556,801,20
1187,285,20
575,1019,20
1105,863,20
1105,970,20
1311,278,20
245,227,20
1324,1210,20
1321,253,20
1027,227,20
1321,438,20
1088,294,20
383,602,20
955,801,20
1176,333,20
1317,46,20
931,1312,20
1027,253,20
1321,568,20
1007,645,20
1311,492,20
1315,1262,20
1315,1313,20
863,231,20
59,453,20
302,453,20
302,500,20
589,1260,20
588,1187,20
501,1293,20
501,1187,20
501,224,20
1324,650,20
370,158,20
392,310,20
1210,705,20
1176,499,20
1321,227,20
324,1232,20
1324,279,20
417,379,20
633,1314,20
302,278,20
1221,1084,20
302,279,20
883,1262,20
196,285,20
59,317,20
1208,1187,20
863,645,20
1007,684,20
494,500,20
931,237,20
494,987,20
784,543,20
1312,1187,20
494,453,20
417,288,20
1315,1232,20
1098,1320,20
1098,1304,20
1317,455,20
383,231,20
1317,992,20
528,1019,20
784,1260,20
1322,801,20
1208,472,20
640,730,20
640,650,20
1088,1232,20
383,1232,20
196,705,20
955,666,20
143,568,20
143,264,20
1088,987,20
59,1097,20
884,705,20
394,1216,20
1208,420,20
495,1319,20
614,183,20
242,523,20
1187,1020,20
370,1030,20
1208,199,20
494,317,20
1317,317,20
316,1221,20
1208,818,20
1007,657,20
316,1311,20
137,801,20
288,227,20
413,1098,20
1079,992,20
1176,492,20
302,245,20
302,244,20
1088,645,20
1221,420,20
1321,1263,20
1091,716,20
956,264,20
1027,689,20
296,455,20
1027,543,20
296,992,20
137,689,20
1105,310,20
1079,278,20
1079,279,20
1321,137,20
1027,997,20
296,317,20
370,438,20
245,689,20
296,245,20
1321,154,20
1115,237,20
784,199,20
1098,492,20
494,1097,20
614,914,20
539,801,20
645,523,20
1091,395,20
1091,638,20
370,818,20
863,279,20
1315,523,20
1263,1314,20
392,237,20
539,1221,20
556,1260,20
1321,379,20
640,333,20
392,970,20
501,528,20
494,1216,20
1312,486,20
1210,224,20
1210,221,20
1176,716,20
1027,884,20
196,227,20
1176,175,20
143,333,20
863,650,20
417,638,20
614,310,20
417,395,20
417,1316,20
971,154,20
645,1304,20
645,878,20
645,1320,20
884,340,20
1315,602,20
653,278,20
653,279,20
653,1226,20
614,262,20
413,361,20
455,523,20
413,987,20
394,46,20
1317,1088,20
575,997,20
196,644,20
501,645,20
288,705,20
316,67,20
316,271,20
1312,224,20
1312,221,20
1185,1262,20
1185,1313,20
324,884,20
1027,411,20
884,1314,20
370,992,20
383,499,20
302,383,20
383,1030,20
955,1320,20
437,689,20
437,543,20
1187,1226,20
496,1019,20
640,1232,20
633,175,20
1105,1313,20
1105,1262,20
956,333,20
288,347,20
956,1176,20
1027,1311,20
437,395,20
437,1316,20
645,46,20
588,44,20
1317,158,20
1115,158,20
1318,716,20
199,705,20
1312,638,20
1312,395,20
1312,1316,20
370,1018,20
1313,992,20
324,689,20
1313,455,20
1079,618,20
1221,67,20
1221,271,20
645,970,20
784,1324,20
1079,610,20
1187,689,20
1187,543,20
614,1260,20
644,1019,20
1313,818,20
370,1321,20
614,224,20
1007,575,20
971,884,20
1322,395,20
1322,638,20
302,878,20
302,1304,20
59,1320,20
302,1320,20
1318,818,20
59,878,20
1187,1316,20
1187,395,20
1187,638,20
1321,392,20
316,285,20
1263,46,20
242,1319,20
302,1311,20
143,716,20
681,253,20
1321,175,20
801,1019,20
196,689,20
956,684,20
863,575,20
413,1311,20
589,992,20
589,455,20
653,884,20
494,1320,20
494,1304,20
494,878,20
784,285,20
956,262,20
575,1221,20
883,1321,20
1318,1187,20
316,914,20
556,650,20
1221,310,20
556,716,20
324,285,20
1185,602,20
1115,1020,20
955,618,20
681,310,20
143,175,20
242,206,20
1088,67,20
884,496,20
1088,992,20
956,914,20
1322,1263,20
1208,1088,20
956,1318,20
956,657,20
437,914,20
614,154,20
494,46,20
242,294,20
1208,492,20
1091,472,20
764,1019,20
575,1084,20
1007,716,20
633,237,20
955,154,20
1185,801,20
610,1019,20
494,970,20
1322,221,20
1322,224,20
394,523,20
370,280,20
1311,970,20
884,383,20
392,618,20
199,1311,20
302,1314,20
1322,262,20
1088,575,20
1027,285,20
539,914,20
1176,1226,20
1027,279,20
1079,681,20
1079,523,20
1208,1216,20
863,1084,20
245,666,20
495,689,20
614,1216,20
1007,818,20
784,492,20
1079,310,20
494,716,20
1027,1176,20
302,1079,20
302,1323,20
1317,716,20
302,340,20
1091,543,20
883,1313,20
588,333,20
1322,818,20
1088,884,20
971,1311,20
1079,602,20
1187,1319,20
1263,244,20
370,44,20
1313,438,20
640,1314,20
539,472,20
883,1187,20
392,1216,20
296,644,20
296,705,20
1321,269,20
1318,1097,20
296,1320,20
863,340,20
863,1323,20
1176,262,20
883,199,20
863,818,20
863,264,20
863,568,20
863,199,20
884,644,20
501,143,20
501,1076,20
931,310,20
1007,1187,20
1263,411,20
494,1226,20
59,245,20
1315,1311,20
394,158,20
1315,1221,20
589,486,20
500,970,20
589,280,20
863,1187,20
588,154,20
1317,420,20
1312,801,20
931,158,20
394,1076,20
575,801,20
1185,1260,20
1185,863,20
1312,1221,20
614,455,20
645,143,20
645,1076,20
324,863,20
455,705,20
884,245,20
884,244,20
1210,801,20
528,992,20
1115,395,20
1091,1260,20
1115,638,20
1317,472,20
1208,1324,20
614,175,20
1176,1097,20
884,420,20
784,689,20
1208,863,20
1208,231,20
1317,492,20
494,244,20
633,264,20
633,568,20
539,716,20
955,568,20
955,264,20
199,499,20
316,1216,20
1317,644,20
1317,588,20
1318,280,20
429,1216,20
588,523,20
1311,1221,20
245,602,20
199,317,20
1221,610,20
1221,361,20
971,1176,20
296,472,20
1313,154,20
1221,618,20
884,1226,20
653,1079,20
653,1323,20
653,340,20
1208,588,20
883,158,20
296,1187,20
588,472,20
1313,970,20
1007,379,20
1312,684,20
370,1262,20
370,1313,20
1007,1097,20
1105,417,20
199,1176,20
1088,1226,20
495,1311,20
630,884,20
645,1232,20
501,245,20
1105,1315,20
633,716,20
614,1045,20
143,280,20
1088,1216,20
1007,479,20
1263,143,20
417,183,20
1263,1076,20
1176,227,20
417,296,20
417,645,20
417,347,20
242,1187,20
137,650,20
196,666,20
863,479,20
1007,1324,20
1208,310,20
863,379,20
413,1187,20
500,1020,20
556,1020,20
1098,1232,20
394,278,20
1115,278,20
1115,279,20
1221,638,20
1221,1316,20
1221,395,20
645,650,20
645,279,20
645,278,20
556,280,20
1210,183,20
242,420,20
883,499,20
429,1319,20
1098,666,20
1105,992,20
1098,1018,20
645,1314,20
633,417,20
1208,501,20
383,296,20
1208,354,20
383,347,20
242,472,20
242,1097,20
242,818,20
1316,589,20
1208,602,20
1317,496,20
1007,280,20
1221,294,20
494,1076,20
1322,1314,20
955,183,20
494,1232,20
394,44,20
1185,1311,20
645,1019,20
1208,417,20
1311,997,20
1105,1020,20
1105,1263,20
956,716,20
1105,420,20
1088,1176,20
1187,354,20
1187,1293,20
1187,932,20
137,150,20
437,453,20
1027,455,20
1027,992,20
137,992,20
1208,801,20
1027,1312,20
528,1293,20
1176,253,20
614,354,20
614,932,20
1007,564,20
1007,294,20
437,175,20
955,1312,20
288,472,20
1317,280,20
1311,1262,20
1311,1313,20
588,288,20
1076,262,20
539,1097,20
1322,294,20
1322,564,20
370,523,20
1313,392,20
640,221,20
640,224,20
1079,492,20
1313,684,20
640,231,20
196,602,20
245,317,20
1115,1312,20
1321,296,20
1321,645,20
1321,347,20
296,453,20
1324,610,20
296,500,20
1312,1318,20
1210,657,20
59,730,20
479,1019,20
1176,278,20
59,650,20
1176,279,20
863,564,20
863,294,20
1185,884,20
653,564,20
645,347,20
383,1020,20
59,1314,20
931,1311,20
302,1020,20
653,394,20
1263,1084,20
1210,914,20
1315,310,20
413,644,20
589,1210,20
556,878,20
556,1304,20
1317,764,20
556,1320,20
1317,206,20
931,588,20
883,1097,20
1312,657,20
1312,472,20
1210,1293,20
863,175,20
1115,183,20
1210,932,20
370,543,20
370,689,20
437,1097,20
437,997,20
1098,730,20
614,264,20
1097,1019,20
1208,1313,20
1208,1262,20
494,801,20
137,884,20
500,271,20
500,67,20
494,1314,20
1322,361,20
137,1314,20
288,878,20
955,175,20
59,1232,20
288,1320,20
455,1316,20
455,395,20
539,280,20
1105,1232,20
137,1319,20
361,1019,20
199,1018,20
302,231,20
589,932,20
1210,279,20
1210,278,20
588,294,20
575,224,20
1318,1019,20
245,492,20
1318,1314,20
614,1221,20
1091,992,20
884,206,20
1311,801,20
884,764,20
324,158,20
302,417,20
324,992,20
1313,183,20
640,666,20
413,1319,20
539,543,20
1187,992,20
199,1323,20
1311,253,20
413,1216,20
383,492,20
1176,288,20
1185,1321,20
588,1221,20
1312,716,20
1322,1018,20
1322,479,20
1311,523,20
539,317,20
539,158,20
931,1076,20
931,143,20
1318,523,20
245,1221,20
1315,1176,20
59,645,20
1079,1321,20
1187,317,20
884,1097,20
1321,492,20
1176,618,20
883,588,20
1176,610,20
316,1210,20
528,705,20
143,1019,20
956,1097,20
500,278,20
1321,730,20
500,279,20
681,602,20
653,302,20
501,1311,20
1315,666,20
1098,333,20
1176,932,20
59,705,20
1317,1097,20
316,1030,20
394,1313,20
589,543,20
589,689,20
1263,1320,20
501,1314,20
1315,970,20
324,1315,20
1317,666,20
394,1187,20
1115,262,20
143,278,20
143,279,20
589,1076,20
884,1319,20
956,1324,20
645,262,20
1185,199,20
589,143,20
1324,1263,20
1185,932,20
196,317,20
883,1018,20
492,1019,20
1185,1293,20
1185,354,20
143,650,20
143,730,20
413,730,20
413,650,20
588,253,20
884,317,20
316,224,20
316,221,20
383,453,20
383,500,20
494,705,20
316,354,20
316,1293,20
528,1176,20
556,1314,20
437,280,20
614,730,20
588,1030,20
316,310,20
1007,1314,20
614,650,20
302,199,20
1221,818,20
640,395,20
1322,244,20
955,1321,20
645,280,20
1185,1187,20
394,818,20
614,1315,20
154,1019,20
324,1020,20
242,492,20
956,280,20
884,455,20
884,992,20
383,317,20
392,361,20
1091,486,20
1091,280,20
1321,1232,20
370,914,20
1176,1293,20
296,987,20
296,361,20
956,310,20
955,285,20
956,1018,20
1007,523,20
614,1097,20
931,411,20
1312,618,20
784,392,20
1221,716,20
539,1187,20
1311,1176,20
1105,206,20
288,1030,20
1322,523,20
1079,199,20
324,280,20
417,453,20
196,492,20
1079,818,20
614,206,20
955,395,20
863,689,20
1027,154,20
296,347,20
1079,1316,20
1079,395,20
1187,158,20
1079,638,20
199,392,20
681,231,20
296,143,20
863,523,20
296,280,20
1263,1018,20
653,818,20
413,333,20
614,1320,20
417,1030,20
614,878,20
614,1304,20
59,224,20
59,221,20
370,1311,20
645,1097,20
589,411,20
59,1216,20
501,575,20
1176,602,20
196,1221,20
1115,154,20
1176,523,20
1208,666,20
1210,764,20
1210,206,20
324,1321,20
883,1226,20
417,1187,20
784,472,20
417,224,20
417,221,20
224,1019,20
370,285,20
316,705,20
429,1187,20
500,987,20
784,227,20
884,638,20
884,395,20
884,1316,20
494,224,20
494,1187,20
931,383,20
494,221,20
500,361,20
1318,1226,20
528,914,20
955,1020,20
1221,644,20
245,1316,20
245,395,20
245,638,20
199,67,20
199,271,20
575,1314,20
1315,395,20
1315,1316,20
242,863,20
242,1260,20
784,501,20
413,932,20
1317,801,20
1105,154,20
884,1020,20
137,1216,20
302,310,20
1019,931,20
784,1304,20
288,992,20
288,455,20
429,970,20
1322,575,20
1312,280,20
932,1019,20
278,1019,20
539,705,20
1313,666,20
1322,499,20
1311,44,20
971,863,20
1322,1324,20
1318,44,20
971,970,20
1221,46,20
245,472,20
1187,705,20
1321,199,20
1027,438,20
1027,1020,20
196,253,20
784,154,20
1027,1263,20
137,1020,20
1210,417,20
1263,1316,20
1263,395,20
1263,638,20
614,317,20
818,1019,20
971,666,20
653,1018,20
137,1097,20
1313,1176,20
500,262,20
653,479,20
955,1315,20
1319,1019,20
589,46,20
1318,279,20
1318,278,20
316,340,20
589,288,20
589,285,20
1210,288,20
863,383,20
1312,317,20
1185,44,20
1321,1187,20
1221,523,20
645,175,20
1185,492,20
242,310,20
645,1020,20
354,1019,20
417,1320,20
1185,1319,20
417,878,20
417,1304,20
196,417,20
242,1293,20
614,453,20
242,354,20
1208,227,20
1185,206,20
528,500,20
1317,997,20
1007,1226,20
417,705,20
316,1314,20
500,1323,20
383,1320,20
500,340,20
614,1048,20
614,1262,20
614,1313,20
455,479,20
528,383,20
455,1018,20
501,1030,20
556,244,20
324,44,20
199,1226,20
1007,244,20
302,492,20
1318,46,20
288,395,20
288,1316,20
288,638,20
1221,44,20
1088,296,20
1088,347,20
370,1097,20
394,294,20
645,716,20
1027,1315,20
143,354,20
143,1293,20
884,285,20
242,602,20
863,1226,20
1318,1313,20
296,499,20
1091,1210,20
956,1314,20
242,801,20
1187,420,20
296,271,20
296,67,20
1079,730,20
1079,650,20
1317,657,20
288,1020,20
955,689,20
956,1311,20
1007,44,20
437,650,20
